market,week_idx,eval_start,eval_start_ts,method,revenue,soc_end,score,pf_score,value_capture,theta,sigma_stat,mu_eff,q,mask_violations
CISO_shape,98,25224,2026-01-06 08:00:00,forecast_optimal,11623.7625,2.5,11719.097858595891,14565.965250000001,0.8045534681332492,0.06708638408372365,10.298204083496028,-5.473011160013864,38.13414343835617,0
CISO_shape,99,25392,2026-01-13 08:00:00,forecast_optimal,14366.515500000001,5.0,14556.023655154111,15254.423525505139,0.9542165674642955,0.04889969984851086,11.960585244314945,-7.703584547772041,37.90163103082192,0
CISO_shape,100,25560,2026-01-20 08:00:00,forecast_optimal,8464.99825,8.75,8791.951491892123,11642.908499999998,0.7551336070271552,0.040267057469649474,13.16724668686056,-7.039041699305898,37.366084787671234,0
CISO_shape,101,25728,2026-01-27 08:00:00,forecast_optimal,11229.379749999998,8.75,11555.578229248,13306.350369977172,0.8684258198491901,0.044343185581349226,13.410043402015102,6.793769289145643,37.27982619977169,0
CISO_shape,102,25896,2026-02-03 08:00:00,forecast_optimal,11381.37025,0.0,11381.37025,12158.116249999997,0.9361129648682215,0.04811489518581646,13.137128387822713,-0.9856397630371112,37.044862922374435,0
CISO_shape,103,26064,2026-02-10 08:00:00,forecast_optimal,4548.9222500000005,0.0,4548.9222500000005,5910.817707853883,0.7695927153963333,0.047288247903096235,12.139959747308197,-5.291640264424632,36.655097892694066,0
CISO_shape,104,26232,2026-02-17 08:00:00,forecast_optimal,9627.42075,0.0,9627.42075,10916.895012748288,0.8818826908894429,0.04947989228347049,10.848636610993623,-0.9908465417874326,36.41188945547945,0
CISO_shape,105,26400,2026-02-24 08:00:00,forecast_optimal,9174.448499999999,22.5,9989.643995034245,12175.831145976032,0.8204486310025499,0.05066471828447374,10.576919351872732,-1.3223467380205338,36.23091089041096,0
CISO_shape,106,26568,2026-03-03 08:00:00,forecast_optimal,19853.643249999994,22.5,20664.050582602733,22171.610469178075,0.9320049444008102,0.05407926563122815,10.792352593747955,-5.0878374956395165,36.01810367123287,0
CISO_shape,107,26736,2026-03-10 08:00:00,forecast_optimal,20922.140000000007,72.5,23502.34809292809,24437.302750000003,0.9617406770854892,0.06379365761185167,10.66243981634801,-6.025163224245858,35.58907714383562,0
CISO_shape,108,26904,2026-03-17 08:00:00,forecast_optimal,14511.655750000002,97.5,17935.898806712332,29801.362070319636,0.6018482901684352,0.04666392620427739,13.05279395527483,-2.1608807443900324,35.120441607305935,0
CISO_shape,109,27072,2026-03-24 08:00:00,forecast_optimal,14596.583500000004,22.5,15386.530675282538,16584.281304747434,0.9277779598973622,0.04160388275192633,16.534478359481064,6.144228798905615,35.10876334589041,0
CISO_shape,110,27240,2026-03-31 08:00:00,forecast_optimal,14818.104750000002,65.0,17110.34928071918,19047.72616930651,0.8982882853645168,0.04525384034611965,15.876245433190896,0.9038395374897312,35.26530047260274,0
CISO_shape,111,27408,2026-04-07 08:00:00,forecast_optimal,9045.984999999999,90.0,12216.818569143834,14625.474160159818,0.8353109400324793,0.0647820113342105,13.953068014322712,-1.5602559162444125,35.23148410159818,0
CISO_shape,112,27576,2026-04-14 08:00:00,forecast_optimal,14798.960000000003,90.0,17963.182166986306,20841.455597568493,0.8618967174769699,0.06427264380440376,13.527550845629822,-1.3108305781165983,35.15802407762557,0
CISO_shape,113,27744,2026-04-21 08:00:00,forecast_optimal,9236.052999999998,97.5,12652.019552842465,14660.987973886984,0.8629718253215446,0.0627142060162163,14.074024385120007,-2.963443090946356,35.035554388127856,0
CISO_shape,0,8760,2024-02-20 08:00:00,forecast_optimal_336,18105.15675,22.5,19343.609666327055,21037.71179490011,0.9194730802908073,0.013305966475412106,37.03092862409754,-14.513296597014397,55.042351836757994,0
CISO_shape,1,8928,2024-02-27 08:00:00,forecast_optimal_336,12697.120499999999,25.0,14045.93557091895,15086.761202119009,0.931010664432478,0.01074708066791746,40.15767674372266,-14.503288120877803,53.95260283675799,0
CISO_shape,2,9096,2024-03-05 08:00:00,forecast_optimal_336,16722.67475,22.5,17910.875062594176,20578.011264286524,0.8703890202295104,0.012314726508563406,35.8736967952038,-13.200480797481339,52.80890278196347,0
CISO_shape,3,9264,2024-03-12 08:00:00,forecast_optimal_336,25472.01275000001,0.0,25472.01275000001,28461.07854453339,0.8949770722899221,0.012547789222928906,35.54708554431248,-8.27967985461772,51.893110106164386,0
CISO_shape,4,9432,2024-03-19 08:00:00,forecast_optimal_336,21694.25450000001,0.0,21694.25450000001,24965.014532812504,0.868986255605275,0.013136080409479566,35.775336472785895,-8.222983987035985,51.13292364726027,0
CISO_shape,5,9600,2024-03-26 08:00:00,forecast_optimal_336,19220.764000000006,35.0,20983.20921633562,22311.207622910966,0.9404784165420231,0.01210170608369888,38.412492321614664,-7.616584456174726,50.35557760958904,0
CISO_shape,6,9768,2024-04-02 08:00:00,forecast_optimal_336,11925.122749999999,50.0,14407.95335234018,17872.116864329335,0.8061693789109435,0.01,42.886576149529084,-4.058868137961071,49.65661204680366,0
CISO_shape,7,9936,2024-04-09 08:00:00,forecast_optimal_336,18322.476499999997,50.0,20773.85233498858,23924.711732353022,0.8683010507038385,0.011627421764987432,40.27363422987233,-6.231620267911918,49.027516699771695,0
CISO_shape,8,10104,2024-04-16 08:00:00,forecast_optimal_336,25833.932999999997,50.0,28260.679625456618,30179.529347639844,0.936418832113653,0.019646379904176035,29.68117122571275,-6.578046226525439,48.53493250913242,0
CISO_shape,9,10272,2024-04-23 08:00:00,forecast_optimal_336,28047.66325,25.0,29246.63146204338,30971.307937571342,0.9443137345376443,0.019569676558220738,29.431736243069054,-7.828286460131022,47.95872848173516,0
CISO_shape,10,10440,2024-04-30 08:00:00,forecast_optimal_336,20854.500249999994,21.25,21860.37261196632,24777.484110082758,0.8822676473060729,0.01,43.943243019928055,-7.223186165739049,47.335169974885844,0
CISO_shape,11,10608,2024-05-07 08:00:00,forecast_optimal_336,22989.678500000005,25.0,24172.921867751145,26409.671460679234,0.9153056638262868,0.01888997691559778,33.0217079906671,1.7035297915417045,47.329734710045656,0
CISO_shape,12,10776,2024-05-14 08:00:00,forecast_optimal_336,23619.181999999997,25.0,24807.099007477165,27086.72597691781,0.915839700546192,0.018915698147473202,31.672974229800715,2.3205734173997143,47.51668029908676,0
CISO_shape,13,10944,2024-05-21 08:00:00,forecast_optimal_336,29313.4655,22.5,30379.454308013697,32605.958131609586,0.9317148168255353,0.01607690659483978,32.759939257841694,-1.4276828567890565,47.377280356164384,0
CISO_shape,14,11112,2024-05-28 08:00:00,forecast_optimal_336,21090.495250000007,22.5,22153.41299630994,24284.38723523973,0.9122492069374731,0.015156138210050707,33.49193258141586,-5.395350040862473,47.240788724885846,0
CISO_shape,15,11280,2024-06-04 08:00:00,forecast_optimal_336,20243.28849999999,22.5,21306.794870684924,23142.924982739725,0.9206612771106414,0.010107354106823266,40.50425027467796,-0.6418386937267216,47.26694980821918,0
CISO_shape,16,11448,2024-06-11 08:00:00,forecast_optimal_336,21824.288250000005,22.5,22883.50436075343,24800.1901930137,0.9227148736625332,0.010684938351131313,39.451099717068345,0.8378939657496169,47.0762715890411,0
CISO_shape,17,11616,2024-06-18 08:00:00,forecast_optimal_336,17752.94525,22.5,18810.61422910959,19979.723911872145,0.9414851932929934,0.011790037752327653,37.99169859383881,-0.3679039351901636,47.0075101826484,0
CISO_shape,18,11784,2024-06-25 08:00:00,forecast_optimal_336,17404.043250000002,5.0,17639.620745256852,18815.344478655825,0.9375125055651935,0.01,39.83446801641576,4.166989541667845,47.11549905136986,0
CISO_shape,19,11952,2024-07-02 08:00:00,forecast_optimal_336,31208.605000000007,16.25,31973.48391532535,38299.33688741439,0.8348312663823746,0.013585715780112353,34.53505309846629,4.497871601544013,47.06947171232876,0
