market,week_idx,eval_start,eval_start_ts,method,revenue,soc_end,score,pf_score,value_capture,theta,sigma_stat,mu_eff,q,mask_violations
CISO,37,14976,2024-11-05 08:00:00,dp,8023.213249999998,0.0,8023.213249999998,9168.135453767123,0.8751194057351447,0.1261748157210502,27.85325524516932,-7.402027308174958,42.22630884018265,0
CISO,38,15144,2024-11-12 08:00:00,dp,6063.839,0.0,6063.839,8192.261,0.7401911389297777,0.1179683571449986,25.977390196334103,-5.314292148904674,41.91762305136986,0
CISO,39,15312,2024-11-19 08:00:00,dp,692.7542499999988,10.0,1107.963011289953,5940.808845161245,0.1865003638675199,0.1411050683276982,23.90062613777132,-1.2861310231110472,41.52087612899544,0
CISO,40,15480,2024-11-26 08:00:00,dp,5910.557250000002,22.5,6844.796843244865,8686.904,0.7879443404974735,0.114290478371668,26.48187564234061,5.99279069334834,41.52175969977169,0
CISO,41,15648,2024-12-03 08:00:00,dp,4369.866,5.0,4575.831919708904,7146.291250000002,0.64030862438036,0.1410959880171569,23.97988282917316,2.0337166209311754,41.19318394178082,0
CISO,42,15816,2024-12-10 08:00:00,dp,1212.2572500000003,20.0,2032.955141255708,5672.151749999999,0.3584098646965339,0.0719632508312389,19.44452995691557,-3.5066809385943816,41.03489456278538,0
CISO,43,15984,2024-12-17 08:00:00,dp,3289.8585,1.25,3340.977621401255,5497.324999999998,0.607746062203209,0.0650259828071106,20.72311692802633,-1.5301666566440753,40.89529712100456,0
CISO,44,16152,2024-12-24 08:00:00,dp,2492.3045,15.0,3104.66476291096,4479.457328638699,0.6930894827509078,0.0609481801872747,21.530993452787857,-4.197687619823773,40.82401752739726,0
CISO,45,16320,2024-12-31 08:00:00,dp,5006.895,0.0,5006.895,8158.739482138984,0.6136848726400733,0.0351359373791665,28.34489350118681,-8.966842046028235,40.65622967009132,0
CISO,46,16488,2025-01-07 08:00:00,dp,12085.130750000002,5.0,12286.96949712329,14547.656499999996,0.8446012934882874,0.032935307297428,20.992083807420386,-16.50997614693743,40.36774942465753,0
CISO,47,16656,2025-01-14 08:00:00,dp,15763.805000000002,20.0,16544.64583541096,20259.333500000004,0.8166431455117197,0.0688774605445706,13.657218959126665,-9.764666691500452,39.04204177054794,0
CISO,48,16824,2025-01-21 08:00:00,dp,14413.554500000002,20.0,15174.730721621008,18672.053,0.812697496178969,0.0842884172005188,12.526277362246995,3.443861740307192,38.05881108105023,0
CISO,49,16992,2025-01-28 08:00:00,dp,9376.51575,5.0,9566.786234840183,14022.508500000002,0.6822449945272048,0.0756424105356964,13.375187731231067,1.6670231421424793,38.05409696803654,0
CISO,50,17160,2025-02-04 08:00:00,dp,17699.074000000004,8.75,18032.617019747435,25014.13352256849,0.7208971281566829,0.0738250881868693,13.60431054784195,1.511785839139806,38.11920225684931,0
CISO,51,17328,2025-02-11 08:00:00,dp,19869.95375,16.25,20489.504916953483,26727.818250000008,0.7665984827232757,0.0892333819801442,12.680938426734532,4.344733579360664,38.1262256586758,0
CISO,52,17496,2025-02-18 08:00:00,dp,17528.5385,22.5,18385.442217422944,21727.9455,0.8461657001773565,0.1013460790962522,12.334011128740096,2.05864511833741,38.084609663242006,0
CISO,53,17664,2025-02-25 08:00:00,dp,25125.7505,0.0,25125.7505,29141.31425,0.8622037525297955,0.1069051993073641,12.055677057937316,-0.1723596194258229,38.1745627739726,0
CISO,54,17832,2025-03-04 08:00:00,dp,26161.693,20.0,26925.10006333333,33037.48275,0.814986428205803,0.0546571292068771,17.245064048353257,-1.9579416362072235,38.170353166666665,0
